timestamp,signal_strength,transmit_rate,ping_latency
2025-04-22T10:26:33.204650,82,206,12
2025-04-22T10:26:43.206932,82,206,9
2025-04-22T10:26:53.203402,82,206,3
2025-04-22T10:27:03.195979,82,206,4
2025-04-22T10:27:13.193091,82,206,4
2025-04-22T10:27:23.204438,82,206,3
2025-04-22T10:27:33.205300,82,206,6
2025-04-22T10:27:43.203110,82,206,3
2025-04-22T10:27:53.203833,82,206,2
2025-04-22T10:28:03.191600,82,206,8
2025-04-22T10:28:13.202696,82,206,4
2025-04-22T10:28:23.193992,82,206,3
2025-04-22T10:28:33.193137,82,206,2
2025-04-22T10:28:43.198045,82,206,3
2025-04-22T10:28:53.199424,82,206,2
2025-04-22T10:29:03.195430,82,206,3
2025-04-22T10:29:13.206170,82,206,7
2025-04-22T10:29:23.199462,82,206,3
2025-04-22T10:29:33.198382,82,206,6
2025-04-22T10:29:43.199558,82,206,3
2025-04-22T10:29:53.194727,82,206,10
2025-04-22T10:30:03.203554,83,206,5
2025-04-22T10:30:13.204753,83,206,6
2025-04-22T10:30:23.205564,83,206,9
2025-04-22T10:30:33.199289,83,206,2
2025-04-22T10:30:43.205016,83,206,5
2025-04-22T10:30:53.196312,83,206,4
2025-04-22T10:31:03.205336,83,206,5
2025-04-22T10:31:13.194942,83,206,9
2025-04-22T10:31:23.203139,83,206,2
2025-04-22T10:31:33.194216,83,206,17
2025-04-22T10:31:43.191526,83,206,5
2025-04-22T10:31:53.193294,83,206,4
2025-04-22T10:32:03.200828,83,206,4
2025-04-22T10:32:13.200445,83,206,5
2025-04-22T10:32:23.191557,83,206,3
2025-04-22T10:32:33.203185,83,206,3
2025-04-22T10:32:43.200997,83,206,4
2025-04-22T10:32:53.316302,82,206,3
2025-04-22T10:33:03.236130,82,206,5
2025-04-22T10:33:13.197219,82,206,5
2025-04-22T10:33:23.194468,83,229,2
2025-04-22T10:33:33.195037,83,229,2
2025-04-22T10:33:43.206752,83,229,3
2025-04-22T10:33:53.201908,83,229,3
2025-04-22T10:34:03.203267,83,229,4
2025-04-22T10:34:13.201442,82,229,5
2025-04-22T10:34:23.198893,82,229,4
2025-04-22T10:34:33.203314,82,229,4
2025-04-22T10:34:43.195395,82,229,2
2025-04-22T10:34:53.194873,82,229,3
2025-04-22T10:35:03.204869,82,229,3
2025-04-22T10:35:13.201969,82,229,3
2025-04-22T10:35:23.194848,82,229,6
2025-04-22T10:35:33.205436,82,229,2
2025-04-22T10:35:43.204285,82,206,5
2025-04-22T10:35:53.198192,82,206,3
2025-04-22T10:36:03.199660,82,206,14
2025-04-22T10:36:13.198340,82,206,7
2025-04-22T10:36:23.197460,82,206,7
2025-04-22T10:36:33.203901,82,206,2
2025-04-22T10:36:43.200989,82,206,7
2025-04-22T10:36:53.197533,82,206,7
2025-04-22T10:37:03.203286,82,206,5
2025-04-22T10:37:13.203899,82,206,5
2025-04-22T10:37:23.205493,82,195,4
2025-04-22T10:37:33.193603,82,195,4
2025-04-22T10:37:43.195328,82,195,5
2025-04-22T10:37:53.194837,82,195,5
2025-04-22T10:38:03.197440,82,195,3
2025-04-22T10:38:13.192129,82,195,2
2025-04-22T10:38:23.198981,82,195,4
2025-04-22T10:38:33.202847,82,195,6
2025-04-22T10:38:43.193433,82,195,5
2025-04-22T10:38:53.196926,82,195,4
2025-04-22T10:39:03.205757,82,195,2
2025-04-22T10:39:13.194565,82,195,4
2025-04-22T10:39:23.203695,82,195,5
2025-04-22T10:39:33.194028,82,195,4
2025-04-22T10:39:43.204407,82,195,17
2025-04-22T10:39:53.199216,82,195,11
2025-04-22T10:40:03.196636,82,195,3
2025-04-22T10:40:13.204212,82,195,6
2025-04-22T10:40:23.196756,82,195,3
2025-04-22T10:40:33.195873,82,172,9
2025-04-22T10:40:43.201855,82,172,8
2025-04-22T10:40:53.196159,82,172,2
2025-04-22T10:41:03.194638,82,172,6
2025-04-22T10:41:13.197615,82,172,4
2025-04-22T10:41:23.197381,82,172,7
2025-04-22T10:41:33.194995,82,206,7
2025-04-22T10:41:43.193929,82,206,6
2025-04-22T10:41:53.196899,82,206,3
2025-04-22T10:42:03.203800,82,206,4
2025-04-22T10:42:13.195970,82,206,3
2025-04-22T10:42:23.204022,82,206,4
2025-04-22T10:42:33.200650,82,172,6
2025-04-22T10:42:43.194114,82,172,4
2025-04-22T10:42:53.202438,82,172,4
2025-04-22T10:43:03.201002,82,172,5
2025-04-22T10:43:13.200026,82,172,6
2025-04-22T10:43:23.199749,82,172,5
2025-04-22T10:43:33.192860,82,172,4
2025-04-22T10:43:43.206772,82,172,26
2025-04-22T10:43:53.194120,82,172,9
2025-04-22T10:44:03.203860,82,172,3
2025-04-22T10:44:13.194167,82,172,3
2025-04-22T10:44:23.192536,82,172,6
2025-04-22T10:44:33.193650,82,172,5
2025-04-22T10:44:43.194343,82,172,6
2025-04-22T10:44:53.203605,82,172,6
2025-04-22T10:45:03.202246,82,172,6
2025-04-22T10:45:13.196069,82,172,7
2025-04-22T10:45:23.194876,82,172,5
2025-04-22T10:45:33.197120,82,172,6
2025-04-22T10:45:43.196920,82,172,5
2025-04-22T10:45:53.200988,82,172,10
2025-04-22T10:46:03.207306,82,172,10
2025-04-22T10:46:13.196863,82,172,3
2025-04-22T10:46:23.201066,82,172,21
2025-04-22T10:46:33.193248,82,172,17
2025-04-22T10:46:43.199768,82,172,5
2025-04-22T10:46:53.194045,82,172,5
2025-04-22T10:47:03.206544,82,172,18
2025-04-22T10:47:13.195087,82,172,16
2025-04-22T10:47:23.206021,82,172,18
2025-04-22T10:47:33.199349,82,172,24
2025-04-22T10:47:43.194750,82,172,17
2025-04-22T10:47:53.252429,82,172,2
2025-04-22T10:48:03.200149,82,172,11
2025-04-22T10:48:13.194234,82,172,3
2025-04-22T10:48:23.196786,82,172,19
2025-04-22T10:48:33.194892,82,172,4
2025-04-22T10:48:43.205774,82,172,16
2025-04-22T10:48:53.196029,82,172,4
2025-04-22T10:49:03.204045,82,172,5
2025-04-22T10:49:13.203182,82,172,3
2025-04-22T10:49:23.200785,82,172,4
2025-04-22T10:49:33.199186,81,172,4
2025-04-22T10:49:43.203527,81,172,3
2025-04-22T10:49:53.206036,82,172,5
2025-04-22T10:50:03.205388,81,172,6
2025-04-22T10:50:13.196983,81,172,3
2025-04-22T10:50:23.194510,81,172,7
2025-04-22T10:50:33.202462,81,172,5
2025-04-22T10:50:43.196938,82,172,6
2025-04-22T10:50:53.205157,82,172,3
2025-04-22T10:51:03.200464,82,172,4
2025-04-22T10:51:13.197586,82,172,5
2025-04-22T10:51:23.192656,82,172,5
2025-04-22T10:51:33.202180,82,172,6
2025-04-22T10:51:43.194078,82,172,10
2025-04-22T10:51:53.198922,82,172,4
2025-04-22T10:52:03.198753,81,172,4
2025-04-22T10:52:13.201166,82,172,5
2025-04-22T10:52:23.197724,82,172,3
2025-04-22T10:52:33.195105,81,206,3
2025-04-22T10:52:43.200677,82,206,2
2025-04-22T10:52:53.201847,82,206,9
2025-04-22T10:53:03.194382,82,206,6
2025-04-22T10:53:13.205987,82,206,5
2025-04-22T10:53:23.206165,82,206,7
2025-04-22T10:53:33.199652,82,206,3
2025-04-22T10:53:43.196204,81,206,3
2025-04-22T10:53:53.200135,82,206,2
2025-04-22T10:54:03.203680,82,206,3
2025-04-22T10:54:13.199719,82,206,4
2025-04-22T10:54:23.204958,82,206,6
2025-04-22T10:54:33.205356,82,172,8
2025-04-22T10:54:43.201037,82,172,4
2025-04-22T10:54:53.195451,82,172,11
2025-04-22T10:55:03.204642,82,172,8
2025-04-22T10:55:13.202725,82,172,5
2025-04-22T10:55:23.196934,82,172,4
2025-04-22T10:55:33.203145,82,172,4
2025-04-22T10:55:43.198111,82,172,9
2025-04-22T10:55:53.193167,82,172,7
2025-04-22T10:56:03.197600,82,172,4
2025-04-22T10:56:13.195977,82,172,5
2025-04-22T10:56:23.195037,82,172,4
2025-04-22T10:56:33.203481,82,172,6
2025-04-22T10:56:43.203738,82,172,5
2025-04-22T10:56:53.203934,82,172,12
2025-04-22T10:57:03.200294,82,172,6
2025-04-22T10:57:13.196787,82,172,14
2025-04-22T10:57:23.198793,82,172,5
2025-04-22T10:57:33.199447,82,172,5
2025-04-22T10:57:43.203614,82,172,4
2025-04-22T10:57:53.200364,82,172,4
2025-04-22T10:58:03.201264,82,172,7
2025-04-22T10:58:13.196359,82,172,4
2025-04-22T10:58:23.194183,82,172,20
2025-04-22T10:58:33.197657,82,172,12
2025-04-22T10:58:43.196775,82,172,5
2025-04-22T10:58:53.199447,82,172,3
2025-04-22T10:59:03.201917,82,172,6
2025-04-22T10:59:13.192571,82,172,5
2025-04-22T10:59:23.196490,82,172,7
2025-04-22T10:59:33.203338,82,172,4
2025-04-22T10:59:43.196454,82,172,5
2025-04-22T10:59:53.195726,82,172,3
2025-04-22T11:00:03.199782,82,172,7
2025-04-22T11:00:13.197052,82,172,4
2025-04-22T11:00:23.200403,82,172,22
2025-04-22T11:00:33.206132,82,172,13
2025-04-22T11:00:43.193285,82,172,13
2025-04-22T11:00:53.194742,82,172,6
2025-04-22T11:01:03.203071,82,172,16
2025-04-22T11:01:13.195082,82,172,4
2025-04-22T11:01:23.196153,82,172,12
2025-04-22T11:01:33.205252,82,172,18
2025-04-22T11:01:43.199403,82,172,17
2025-04-22T11:01:53.204423,82,172,5
2025-04-22T11:02:03.198430,82,206,7
2025-04-22T11:02:13.193135,82,206,4
2025-04-22T11:02:23.197080,82,206,5
2025-04-22T11:02:33.202276,82,206,9
2025-04-22T11:02:43.192052,82,206,7
2025-04-22T11:02:53.207704,82,206,8
2025-04-22T11:03:03.223468,82,206,9
2025-04-22T11:03:13.199303,82,206,5
2025-04-22T11:03:23.192105,82,206,4
2025-04-22T11:03:33.194568,82,206,12
2025-04-22T11:03:43.198425,82,206,7
2025-04-22T11:03:53.194084,82,206,4
2025-04-22T11:04:03.204239,82,206,8
2025-04-22T11:04:13.201343,82,206,8
2025-04-22T11:04:23.203759,82,206,11
2025-04-22T11:04:33.194162,82,206,4
2025-04-22T11:04:43.194586,82,206,10
2025-04-22T11:04:53.202258,82,172,8
2025-04-22T11:05:03.193522,82,172,4
2025-04-22T11:05:13.200235,82,172,10
2025-04-22T11:05:23.204827,82,172,8
2025-04-22T11:05:33.205882,82,172,11
2025-04-22T11:05:43.197681,82,172,20
2025-04-22T11:05:53.193575,82,172,13
2025-04-22T11:06:03.198705,82,172,9
2025-04-22T11:06:13.199477,82,172,13
2025-04-22T11:06:23.199099,82,172,21
2025-04-22T11:06:33.198079,82,172,9
2025-04-22T11:06:43.194817,82,172,16
2025-04-22T11:06:53.204773,82,172,22
2025-04-22T11:07:03.196156,82,172,16
2025-04-22T11:07:13.197328,82,172,12
2025-04-22T11:07:23.197410,81,172,18
2025-04-22T11:07:33.193535,81,172,8
2025-04-22T11:07:43.198469,81,172,10
2025-04-22T11:07:53.195393,81,172,7
2025-04-22T11:08:03.194144,81,172,5
2025-04-22T11:08:13.200843,81,172,8
2025-04-22T11:08:23.202970,81,172,5
2025-04-22T11:08:33.196943,81,172,9
2025-04-22T11:08:43.206823,81,172,5
2025-04-22T11:08:53.195075,81,172,4
2025-04-22T11:09:03.203240,81,172,6
2025-04-22T11:09:13.194635,81,172,4
2025-04-22T11:09:23.201597,82,172,5
2025-04-22T11:09:33.199835,82,172,7
2025-04-22T11:09:43.193997,82,172,6
2025-04-22T11:09:53.196002,82,172,36
2025-04-22T11:10:03.197935,82,172,27
2025-04-22T11:10:13.195732,82,172,3
2025-04-22T11:10:23.193433,82,172,4
2025-04-22T11:10:33.195027,82,172,6
2025-04-22T11:10:43.203079,82,172,3
2025-04-22T11:10:53.197644,82,172,4
2025-04-22T11:11:03.192900,82,172,4
2025-04-22T11:11:13.202291,82,172,6
2025-04-22T11:11:23.200223,82,172,5
2025-04-22T11:11:33.203254,82,172,6
2025-04-22T11:11:43.198024,82,172,4
2025-04-22T11:11:53.196216,82,172,8
2025-04-22T11:12:03.194591,82,172,5
2025-04-22T11:12:13.202492,82,172,4
2025-04-22T11:12:23.202312,81,172,3
2025-04-22T11:12:33.200169,81,172,6
2025-04-22T11:12:43.204014,82,172,4
2025-04-22T11:12:53.206673,81,172,7
2025-04-22T11:13:03.205609,81,172,21
2025-04-22T11:13:13.201180,82,172,6
2025-04-22T11:13:23.202822,82,172,7
2025-04-22T11:13:33.193711,82,172,5
2025-04-22T11:13:43.197590,82,138,4
2025-04-22T11:13:53.200253,82,138,6
2025-04-22T11:14:03.197395,82,138,7
2025-04-22T11:14:13.197432,82,138,15
2025-04-22T11:14:23.200782,82,138,6
2025-04-22T11:14:33.199431,82,138,8
2025-04-22T11:14:43.195812,82,138,4
2025-04-22T11:14:53.192002,82,138,8
2025-04-22T11:15:03.203587,82,138,8
2025-04-22T11:15:13.195098,82,138,9
2025-04-22T11:15:23.205514,82,155,6
2025-04-22T11:15:33.199298,82,155,10
2025-04-22T11:15:43.201151,82,155,5
2025-04-22T11:15:53.197123,82,115,5
2025-04-22T11:16:03.199941,82,115,6
2025-04-22T11:16:13.191884,82,115,4
2025-04-22T11:16:23.204214,82,115,5
2025-04-22T11:16:33.200502,82,115,5
2025-04-22T11:16:43.200421,82,115,10
2025-04-22T11:16:53.198378,82,115,5
2025-04-22T11:17:03.199110,82,115,6
2025-04-22T11:17:13.197580,82,115,5
2025-04-22T11:17:23.201310,82,115,7
2025-04-22T11:17:33.199465,82,115,6
2025-04-22T11:17:43.200014,82,115,4
2025-04-22T11:17:53.207482,82,115,6
2025-04-22T11:18:03.210028,82,115,4
2025-04-22T11:18:13.202423,82,115,9
2025-04-22T11:18:23.200100,82,115,14
2025-04-22T11:18:33.202144,82,115,4
2025-04-22T11:18:43.204779,82,115,5
2025-04-22T11:18:53.193110,82,115,5
2025-04-22T11:19:03.200347,82,115,4
2025-04-22T11:19:13.201947,82,115,3
2025-04-22T11:19:23.198505,82,115,4
2025-04-22T11:19:33.197617,82,115,5
2025-04-22T11:19:43.193805,82,115,4
2025-04-22T11:19:53.195284,82,115,4
2025-04-22T11:20:03.207808,82,115,5
2025-04-22T11:20:13.198051,82,115,5
2025-04-22T11:20:23.204115,82,115,10
2025-04-22T11:20:33.205795,82,115,7
2025-04-22T11:20:43.201854,82,115,9
2025-04-22T11:20:53.201847,81,115,8
2025-04-22T11:21:03.202014,81,115,10
2025-04-22T11:21:13.207557,81,115,6
2025-04-22T11:21:23.206357,81,172,6
2025-04-22T11:21:33.196744,81,172,7
2025-04-22T11:21:43.202397,81,172,8
2025-04-22T11:21:53.206539,81,172,6
2025-04-22T11:22:03.200169,81,172,5
2025-04-22T11:22:13.198729,81,172,11
2025-04-22T11:22:23.201289,81,172,8
2025-04-22T11:22:33.194206,81,172,4
2025-04-22T11:22:43.196791,81,172,6
2025-04-22T11:22:53.193229,81,172,7
2025-04-22T11:23:03.198876,81,172,6
2025-04-22T11:23:13.202841,82,172,7
2025-04-22T11:23:23.193123,82,172,6
2025-04-22T11:23:33.201373,82,206,6
2025-04-22T11:23:43.199486,82,206,4
2025-04-22T11:23:53.204207,82,206,6
2025-04-22T11:24:03.200237,82,206,7
2025-04-22T11:24:13.194867,82,206,4
2025-04-22T11:24:23.202042,82,206,8
2025-04-22T11:24:33.193832,82,206,5
2025-04-22T11:24:43.201178,82,206,5
2025-04-22T11:24:53.203606,82,206,7
2025-04-22T11:25:03.202281,82,206,3
2025-04-22T11:25:13.198638,82,206,8
2025-04-22T11:25:23.194823,82,206,4
2025-04-22T11:25:33.204824,82,206,6
2025-04-22T11:25:43.198205,82,206,5
2025-04-22T11:25:53.206158,82,206,6
2025-04-22T11:26:03.196774,82,172,6
2025-04-22T11:26:13.202337,82,172,5
2025-04-22T11:26:23.202685,82,172,9
2025-04-22T11:26:33.194269,82,172,7
2025-04-22T11:26:43.197928,82,172,7
2025-04-22T11:26:53.202349,82,172,6
2025-04-22T11:27:03.194269,82,172,9
2025-04-22T11:27:13.199219,82,172,3
2025-04-22T11:27:23.191413,82,172,5
2025-04-22T11:27:33.203701,82,172,4
2025-04-22T11:27:43.199048,82,206,10
2025-04-22T11:27:53.193036,82,206,7
2025-04-22T11:28:03.196020,82,206,8
2025-04-22T11:28:13.195739,82,206,6
2025-04-22T11:28:23.199147,82,206,5
2025-04-22T11:28:33.197036,82,206,6
2025-04-22T11:28:43.197866,82,206,6
2025-04-22T11:28:53.199389,82,206,6
2025-04-22T11:29:03.195375,82,206,6
2025-04-22T11:29:13.192099,82,206,6
2025-04-22T11:29:23.195533,82,206,4
2025-04-22T11:29:33.206388,83,172,12
2025-04-22T11:29:43.196480,83,172,6
2025-04-22T11:29:53.202463,83,172,5
2025-04-22T11:30:03.201258,81,172,5
2025-04-22T11:30:13.195695,81,138,6
2025-04-22T11:30:23.202595,80,138,3
2025-04-22T11:30:33.193563,80,138,5
2025-04-22T11:30:43.196021,80,138,7
2025-04-22T11:30:53.202105,81,138,4
2025-04-22T11:31:03.200474,80,138,7
2025-04-22T11:31:13.205384,80,155,4
2025-04-22T11:31:23.198357,80,155,6
2025-04-22T11:31:33.197695,80,155,6
2025-04-22T11:31:43.193952,81,155,8
2025-04-22T11:31:53.204575,82,155,11
2025-04-22T11:32:03.199910,82,155,5
2025-04-22T11:32:13.199644,83,155,6
2025-04-22T11:32:23.199142,83,155,13
2025-04-22T11:32:33.196487,82,155,8
2025-04-22T11:32:43.196507,83,172,20
2025-04-22T11:32:53.302779,82,172,6
2025-04-22T11:33:03.238803,82,172,12
2025-04-22T11:33:13.206104,82,172,9
2025-04-22T11:33:23.205970,82,172,27
2025-04-22T11:33:33.198108,82,172,4
2025-04-22T11:33:43.200885,82,206,4
2025-04-22T11:33:53.207191,82,206,13
2025-04-22T11:34:03.195413,81,206,3
2025-04-22T11:34:13.198316,81,206,6
2025-04-22T11:34:23.204180,81,163,10
2025-04-22T11:34:33.202191,82,163,4
2025-04-22T11:34:43.202158,82,163,9
2025-04-22T11:34:53.194698,82,163,6
2025-04-22T11:35:03.192601,82,163,6
2025-04-22T11:35:13.201564,82,163,7
2025-04-22T11:35:23.201977,82,163,8
2025-04-22T11:35:33.202419,82,163,4
2025-04-22T11:35:43.201841,82,163,5
2025-04-22T11:35:53.191865,81,163,6
2025-04-22T11:36:03.202855,82,195,5
2025-04-22T11:36:13.205052,82,195,7
2025-04-22T11:36:23.198862,81,195,6
2025-04-22T11:36:33.204645,82,195,11
2025-04-22T11:36:43.199902,82,195,4
2025-04-22T11:36:53.207493,82,195,5
2025-04-22T11:37:03.196801,82,195,6
2025-04-22T11:37:13.200771,82,195,6
2025-04-22T11:37:23.200330,81,195,9
2025-04-22T11:37:33.207005,81,195,8
2025-04-22T11:37:43.206924,81,195,6
2025-04-22T11:37:53.192117,82,195,6
2025-04-22T11:38:03.192864,82,195,9
2025-04-22T11:38:13.192919,82,195,13
2025-04-22T11:38:23.198057,82,172,10
2025-04-22T11:38:33.199584,82,172,7
2025-04-22T11:38:43.205993,83,172,6
2025-04-22T11:38:53.202111,83,172,5
2025-04-22T11:39:03.197491,83,172,7
2025-04-22T11:39:13.192551,83,172,8
2025-04-22T11:39:23.194614,82,172,5
2025-04-22T11:39:33.200933,83,172,18
2025-04-22T11:39:43.205691,82,172,7
2025-04-22T11:39:53.206953,81,155,7
2025-04-22T11:40:03.201036,82,155,4
2025-04-22T11:40:13.199961,82,155,4
2025-04-22T11:40:23.193100,81,155,5
2025-04-22T11:40:33.204290,82,155,5
2025-04-22T11:40:43.200137,82,155,5
2025-04-22T11:40:53.198999,82,155,16
2025-04-22T11:41:03.202872,81,155,5
2025-04-22T11:41:13.198962,81,172,4
2025-04-22T11:41:23.205780,81,172,4
2025-04-22T11:41:33.198184,81,163,4
2025-04-22T11:41:43.192780,80,163,5
2025-04-22T11:41:53.197776,80,163,7
2025-04-22T11:42:03.193426,81,163,7
2025-04-22T11:42:13.194728,82,163,4
2025-04-22T11:42:23.195542,82,163,5
2025-04-22T11:42:33.200858,81,163,6
2025-04-22T11:42:43.203816,81,163,5
2025-04-22T11:42:53.193839,81,163,5
2025-04-22T11:43:03.199503,81,163,11
2025-04-22T11:43:13.193029,81,163,7
2025-04-22T11:43:23.203717,81,163,5
2025-04-22T11:43:33.192523,81,163,11
2025-04-22T11:43:43.197285,81,163,2
2025-04-22T11:43:53.196873,81,163,4
2025-04-22T11:44:03.196985,81,163,7
2025-04-22T11:44:13.198590,82,163,7
2025-04-22T11:44:23.195287,82,163,4
2025-04-22T11:44:33.196566,82,163,6
2025-04-22T11:44:43.200437,83,163,6
2025-04-22T11:44:53.195298,83,163,5
2025-04-22T11:45:03.196811,83,163,5
2025-04-22T11:45:13.196476,83,163,27
2025-04-22T11:45:23.202451,83,155,19
2025-04-22T11:45:33.194704,83,155,6
2025-04-22T11:45:43.204883,83,155,16
2025-04-22T11:45:53.191634,82,155,14
2025-04-22T11:46:03.202636,83,155,10
2025-04-22T11:46:13.191514,84,155,10
2025-04-22T11:46:23.193655,84,155,4
2025-04-22T11:46:33.193130,84,155,7
2025-04-22T11:46:43.201354,83,155,6
2025-04-22T11:46:53.206714,83,155,20
2025-04-22T11:47:03.200270,84,155,9
2025-04-22T11:47:13.198009,84,155,4
2025-04-22T11:47:23.206821,83,155,7
2025-04-22T11:47:33.202557,84,206,5
2025-04-22T11:47:43.196827,83,206,4
2025-04-22T11:47:53.202958,83,206,6
2025-04-22T11:48:03.200762,85,206,5
2025-04-22T11:48:13.198130,83,206,6
2025-04-22T11:48:23.194782,83,206,14
2025-04-22T11:48:33.199223,83,206,4
2025-04-22T11:48:43.202821,83,206,4
2025-04-22T11:48:53.206750,84,206,4
2025-04-22T11:49:03.193289,84,206,5
2025-04-22T11:49:13.203568,83,206,7
2025-04-22T11:49:23.206176,84,229,13
2025-04-22T11:49:33.205428,83,229,7
2025-04-22T11:49:43.194066,83,229,6
2025-04-22T11:49:53.203899,83,229,8
2025-04-22T11:50:03.192774,83,229,6
2025-04-22T11:50:13.200330,83,229,4
2025-04-22T11:50:23.196206,82,229,6
2025-04-22T11:50:33.197436,82,229,7
2025-04-22T11:50:43.203398,82,172,4
2025-04-22T11:50:53.193093,82,172,4
2025-04-22T11:51:03.199263,82,172,4
2025-04-22T11:51:13.196808,82,172,6
2025-04-22T11:51:23.193991,82,172,4
2025-04-22T11:51:33.205562,82,172,5
2025-04-22T11:51:43.205727,82,172,5
2025-04-22T11:51:53.200898,82,172,10
2025-04-22T11:52:03.191821,82,172,3
2025-04-22T11:52:13.197333,82,172,5
2025-04-22T11:52:23.193534,81,172,5
2025-04-22T11:52:33.197916,81,206,4
2025-04-22T11:52:43.199353,81,206,6
2025-04-22T11:52:53.196159,82,206,4
2025-04-22T11:53:03.192730,82,206,5
2025-04-22T11:53:13.195848,82,206,4
2025-04-22T11:53:23.206015,81,206,5
2025-04-22T11:53:33.200634,82,206,6
2025-04-22T11:53:43.202574,82,206,6
2025-04-22T11:53:53.205802,82,172,4
2025-04-22T11:54:03.206536,82,172,9
2025-04-22T11:54:13.192302,82,172,6
2025-04-22T11:54:23.194929,82,172,6
2025-04-22T11:54:33.199483,81,172,6
2025-04-22T11:54:43.202640,82,172,5
2025-04-22T11:54:53.203468,82,172,6
2025-04-22T11:55:03.206788,83,172,10
2025-04-22T11:55:13.211572,83,172,7
2025-04-22T11:55:23.204829,83,172,5
2025-04-22T11:55:33.205677,83,172,6
2025-04-22T11:55:43.194438,83,172,6
2025-04-22T11:55:53.201216,83,163,7
2025-04-22T11:56:03.192273,82,163,6
2025-04-22T11:56:13.205787,82,163,6
2025-04-22T11:56:23.206618,82,163,6
2025-04-22T11:56:33.205576,82,195,8
2025-04-22T11:56:43.196694,82,195,4
2025-04-22T11:56:53.199808,83,163,4
2025-04-22T11:57:03.196324,81,155,4
2025-04-22T11:57:13.205999,81,155,4
2025-04-22T11:57:23.194421,82,172,7
2025-04-22T11:57:33.191692,82,155,7
2025-04-22T11:57:43.192197,81,155,5
2025-04-22T11:57:53.203355,81,155,5
2025-04-22T11:58:03.202496,81,155,5
2025-04-22T11:58:13.195578,81,155,5
2025-04-22T11:58:23.192989,83,155,9
2025-04-22T11:58:33.200535,83,206,14
2025-04-22T11:58:43.215498,83,206,6
2025-04-22T11:58:53.206997,83,206,7
2025-04-22T11:59:03.205746,83,155,4
2025-04-22T11:59:13.201504,83,155,6
2025-04-22T11:59:23.194589,83,155,4
2025-04-22T11:59:33.206976,83,155,5
2025-04-22T11:59:43.200963,83,155,11
2025-04-22T11:59:53.206498,82,172,4
2025-04-22T12:00:03.202711,82,172,6
2025-04-22T12:00:13.203471,82,172,8
2025-04-22T12:00:23.193787,82,172,6
2025-04-22T12:00:33.193997,83,172,4
2025-04-22T12:00:43.197873,82,172,5
2025-04-22T12:00:53.203228,82,172,7
2025-04-22T12:01:03.197213,82,172,5
2025-04-22T12:01:13.194260,82,172,6
2025-04-22T12:01:23.199811,84,172,5
2025-04-22T12:01:33.199775,83,172,6
2025-04-22T12:01:43.194300,82,172,6
2025-04-22T12:01:53.199875,81,172,11
2025-04-22T12:02:03.199064,83,172,6
2025-04-22T12:02:13.191779,82,172,6
2025-04-22T12:02:23.196234,82,172,8
2025-04-22T12:02:33.204231,83,172,3
2025-04-22T12:02:43.206174,83,172,5
2025-04-22T12:02:53.206055,82,172,7
2025-04-22T12:03:03.195657,82,172,5
2025-04-22T12:03:13.206120,83,172,5
2025-04-22T12:03:23.200239,82,172,3
2025-04-22T12:03:33.198978,82,172,5
2025-04-22T12:03:43.191809,81,172,12
2025-04-22T12:03:53.199457,82,172,5
2025-04-22T12:04:03.201654,82,172,11
2025-04-22T12:04:13.200205,82,172,5
2025-04-22T12:04:23.203423,82,172,6
2025-04-22T12:04:33.197198,82,172,8
2025-04-22T12:04:43.206577,82,172,8
2025-04-22T12:04:53.202908,83,103,7
2025-04-22T12:05:03.194369,83,103,7
2025-04-22T12:05:13.203276,83,103,6
2025-04-22T12:05:23.196358,83,103,7
2025-04-22T12:05:33.205842,83,103,3
2025-04-22T12:05:43.206650,83,103,8
2025-04-22T12:05:53.192135,83,103,9
2025-04-22T12:06:03.197904,83,103,6
2025-04-22T12:06:13.203192,82,103,7
2025-04-22T12:06:23.197957,82,103,11
2025-04-22T12:06:33.194629,82,206,4
2025-04-22T12:06:43.197691,82,206,5
2025-04-22T12:06:53.195243,81,206,24
2025-04-22T12:07:03.205956,81,206,5
2025-04-22T12:07:13.200374,80,138,5
2025-04-22T12:07:23.195844,81,138,11
2025-04-22T12:07:33.197204,83,206,6
2025-04-22T12:07:43.201034,82,206,6
2025-04-22T12:07:53.196037,82,206,6
2025-04-22T12:08:03.192909,82,206,11
2025-04-22T12:08:13.200758,83,206,6
2025-04-22T12:08:23.194269,83,206,3
2025-04-22T12:08:33.197351,83,206,15
2025-04-22T12:08:43.196273,82,206,5
2025-04-22T12:08:53.203175,81,206,22
2025-04-22T12:09:03.197168,81,206,6
2025-04-22T12:09:13.204497,81,206,4
2025-04-22T12:09:23.207026,81,155,4
2025-04-22T12:09:33.192892,82,155,17
2025-04-22T12:09:43.201328,81,155,5
2025-04-22T12:09:53.206497,81,155,5
2025-04-22T12:10:03.204097,81,155,7
2025-04-22T12:10:13.204131,81,155,14
2025-04-22T12:10:23.201183,81,155,5
2025-04-22T12:10:33.202317,81,155,5
2025-04-22T12:10:43.205671,81,155,6
2025-04-22T12:10:53.202236,81,155,14
2025-04-22T12:11:03.207482,82,163,8
2025-04-22T12:11:13.206350,82,163,5
2025-04-22T12:11:23.191724,82,163,5
2025-04-22T12:11:33.193077,82,163,8
2025-04-22T12:11:43.195819,82,163,4
2025-04-22T12:11:53.202946,81,163,6
2025-04-22T12:12:03.201700,81,163,4
2025-04-22T12:12:13.202080,81,163,9
